,Word,Transcription,Clusters,No. Syllables(Vowels),No.Phonemes,Mean cluster length
271,aanhoudt.,aː n h ɑ w t t,/ːnh/wtt,2,8,3
272,"aankaarten,",aː n k aː r t ɛ n,/ːnk/ːrt/n,3,10,2.3333333333333335
273,aankaarten.,aː n k aː r t ɛ n,/ːnk/ːrt/n,3,10,2.3333333333333335
274,aankijk.,aː n k ɛ j k,/ːnk/jk,2,7,2.5
275,aankijken!,aː n k ɛ j k ɛ n,/ːnk/jk/n,3,9,2
276,aanklagen,aː n k l aː ɣ ɛ n,/ːnkl/ːɣ/n,3,10,2.3333333333333335
277,aanklagen.,aː n k l aː ɣ ɛ n,/ːnkl/ːɣ/n,3,10,2.3333333333333335
278,aanklager,aː n k l aː ɣ ɛ r,/ːnkl/ːɣ/r,3,10,2.3333333333333335
279,aanklager?,aː n k l aː ɣ ɛ r,/ːnkl/ːɣ/r,3,10,2.3333333333333335
280,aanklagers,aː n k l aː ɣ ɛ r s,/ːnkl/ːɣ/rs,3,11,2.6666666666666665
281,aankleden?,aː n k l eː d ɛ n,/ːnkl/ːd/n,3,10,2.3333333333333335
282,"aanknopen,",aː n k n oː p ɛ n,/ːnkn/ːp/n,3,10,2.3333333333333335
283,aanknopingspunt,aː n k n oː p ɪ n x s p ʏ n t,/ːnkn/ːp/nxsp/nt,4,16,3
284,aanknopingspunten.,aː n k n oː p ɪ n x s p ʏ n t ɛ n,/ːnkn/ːp/nxsp/nt/n,5,18,2.6
285,aankomen,aː n k oː m ɛ n,/ːnk/ːm/n,3,9,2
